"click_id","hs_id","otaCode"
51051319,690358772,"htls"
51051487,690224940,"agda"
51051526,690000343,"htls"
51051568,690196213,"bkng"
51051829,690176872,"amom"
51052090,690161588,"htde"
51052285,690192815,"ctrp"
51052363,690018791,"bkng"
51052432,690281826,"amom"
51052531,690186143,"bkng"
51052687,690196056,"amom"
51052891,690000512,"bkng"
51052906,690168750,"bkng"
51052927,690192150,"agda"
51053026,690000357,"htls"
51053065,690167108,"ctrp"
51053350,690203477,"last"
51053449,690187215,"sids"
51053485,690551862,"last"
51053623,690175226,"bkng"
51053701,690000037,"bkng"
51053746,690411271,"agda"
51053779,690201863,"amom"
51053833,690000414,"agda"
51053920,690206463,"bkng"
51054328,690040836,"bkng"
51054349,690000266,"bkng"
51054502,690203477,"ctrp"
51054547,690175226,"htls"
51054559,690433544,"htde"
51054760,690226734,"bkng"
51054829,690169853,"bkng"
51054865,1002531618,"bkng"
51054907,690169849,"htls"
51055024,690206463,"bkng"
51055105,690206463,"htde"
51055159,690067174,"bkng"
51055285,690195707,"bkng"
51055363,690161588,"htde"
51055714,690187267,"agda"
51055717,690223287,"htls"
51055780,690167507,"bkng"
51055888,690122769,"bkng"
51055978,690168750,"amom"
51056014,690259444,"bkng"
51056062,690178573,"htls"
51056089,690223531,"agda"
51056179,690182025,"last"
51056239,690189899,"htls"
51056353,690000965,"bkng"
51056458,690000273,"htls"
51056467,690198177,"ctrp"
51056491,690199690,"bkng"
51056605,690358248,"htls"
51056704,690000965,"bkng"
51056875,690224264,"amom"
51057001,690000414,"htls"
51057118,690173262,"agda"
51057268,690008271,"htls"
51057340,690007647,"bkng"
51057394,690112057,"ctrp"
51057658,690228536,"htls"
51057808,690411271,"bkng"
51057841,690000633,"htde"
51057907,690358772,"bkng"
51057991,690619205,"htls"
51058072,690189244,"bkng"
51058165,690122769,"htls"
51058297,690190163,"htls"
51058387,690000074,"ctrp"
51058540,1000971623,"htls"
51058621,690101565,"bkng"
51058627,690189305,"amom"
51058777,690023391,"htls"
51058840,690217960,"htls"
51058873,690217680,"htls"
51058933,690304466,"htls"
51059074,690093909,"bkng"
51059314,690230052,"bkng"
51059395,690000037,"agda"
51059443,690223098,"htde"
51059449,690167108,"htls"
51059479,690196582,"amom"
51059542,690168225,"last"
51059587,690093909,"bkng"
51059593,690008271,"bkng"
51059764,690000358,"htls"
51059794,690959074,"bkng"
51059947,690204224,"bkng"
51059992,690157386,"htls"
51060076,690064683,"htls"
51060106,690224940,"agda"
51060112,690007647,"bkng"
51060166,690533761,"bkng"
51060208,690008271,"bkng"
51060238,690033621,"bkng"
51060304,690196582,"bkng"
51060403,690015811,"amom"
51060406,690018356,"amom"
51060409,690168750,"bkng"
51060478,690198267,"ctrp"
51060514,1003141766,"hawy"
51060532,690197787,"bkng"
51060616,690000444,"bkng"
51061003,690225631,"ctrp"
51061582,690197312,"amom"
51061636,690203521,"htde"
51061696,690259444,"bkng"
51061801,690197312,"ctrp"
51061819,690008271,"bkng"
51061891,690113979,"ctrp"
51062098,690196716,"agda"
51062146,690062224,"bkng"
51062149,690218786,"bkng"
51062557,690000633,"htde"
51062746,690201441,"ctrp"
51062767,690226148,"agda"
51063187,690001486,"htls"
51063391,690204224,"bkng"
51063514,690118543,"bkng"
51063517,690000733,"htls"
51063526,690062224,"htls"
51063553,690204224,"bkng"
51063601,690619205,"htls"
51063616,690290493,"bkng"
51063823,690021548,"bkng"
51063832,690224184,"ctrp"
51064003,690199690,"bkng"
51064006,690259444,"bkng"
51064021,690000284,"ctrp"
51064300,690010108,"bkng"
51064435,690358772,"htde"
51064450,690259444,"bkng"
51064477,690200761,"otel"
51064531,690181375,"last"
51064651,690201840,"last"
51064678,690172761,"bkng"
51064972,690000414,"ctrp"
51065047,690008271,"bkng"
51065092,690214118,"bkng"
51065104,690176872,"agda"
51065218,690223531,"bkng"
51065410,690192815,"last"
51065419,690106855,"bkng"
51065455,690197319,"ctrp"
51065518,690551862,"bkng"
51065575,690106873,"agda"
51065620,690192815,"last"
51065752,690274278,"bkng"
51065788,690051934,"htls"
51065932,690202945,"expd"
51066061,690122769,"bkng"
51066190,690027711,"htls"
51066193,690202945,"expd"
51066568,690018356,"agda"
51066712,690619205,"bkng"
51066802,690433544,"bkng"
51066823,690203477,"amom"
51066865,690201840,"amom"
51066871,690046958,"ctrp"
51066910,690259782,"htls"
51066922,690189899,"bkng"
51067006,690076959,"bkng"
51067024,690358772,"amom"
51067030,690118543,"expd"
51067069,690223098,"htde"
51067117,690216336,"bkng"
51067267,690196479,"hawy"
51067345,690085106,"amom"
51067588,690171311,"bkng"
51067672,690118543,"expd"
51067738,690358772,"bkng"
51067804,690223098,"bkng"
51067861,690190892,"amom"
51067876,690190892,"amom"
51067897,690206463,"bkng"
51067903,690190892,"amom"
51067978,690619205,"bkng"
51068035,690196918,"bkng"
51068098,690214118,"bkng"
51068278,690232328,"bkng"
51068290,690232328,"bkng"
51068299,690189899,"bkng"
51068305,690232328,"bkng"
51068335,690169213,"htls"
51068386,690439882,"bkng"
51068407,690189899,"bkng"
51068425,690192601,"htls"
51068482,690175226,"bkng"
51068488,690259782,"bkng"
51068497,690166841,"hawy"
51068689,690008179,"bkng"
51068818,690041662,"bkng"
51069262,690196582,"bkng"
51069364,690358772,"htde"
51069418,690118543,"bkng"
51069451,690118543,"last"
51069580,690187267,"agda"
51069613,690195707,"htls"
51069751,690728257,"htls"
51069838,690105666,"htls"
51069994,690021548,"agda"
51070000,690223531,"amom"
51070042,690197357,"bkng"
51070207,1000492025,"bkng"
51070312,690203855,"otel"
51070462,690122769,"bkng"
51070864,690190567,"bkng"
51070969,690170267,"bkng"
51070993,690203855,"ctrp"
51071098,690187324,"ctrp"
51071185,690112057,"ctrp"
51071368,690412089,"bkng"
51071530,690189273,"amom"
51071698,690144327,"agda"
51071902,690190652,"amom"
51071914,1000326668,"htde"
51071944,690062224,"bkng"
51072016,690192815,"bkng"
51072307,690171520,"bkng"
51072352,690959074,"bkng"
51072589,690000965,"bkng"
51072637,690203297,"otel"
51072649,690189244,"bkng"
51073030,150347597,"bkng"
51073114,690203477,"htde"
51073135,690196468,"last"
51073222,690192706,"bkng"
51073246,690195707,"amom"
51073483,690113248,"bkng"
51073495,1003141766,"hawy"
51073636,690171311,"htls"
51073750,690223098,"htde"
51073825,690196468,"last"
51073864,690007054,"bkng"
51073876,690206463,"bkng"
51073888,690181389,"ctrp"
51074002,690192878,"bkng"
51074053,690223098,"htde"
51074164,690195970,"ctrp"
51074254,690221681,"htde"
51074506,690187267,"agda"
51074656,690358772,"amom"
51074668,690141130,"bkng"
51074788,690189230,"bkng"
51074815,690191490,"bkng"
51074875,690191101,"bkng"
51075010,690223531,"bkng"
51075016,690191274,"amom"
51075427,690206463,"bkng"
51075745,690619205,"htls"
51075799,690191384,"bkng"
51075832,690060628,"amom"
51075922,690203297,"ctrp"
51075934,690062224,"htls"
51076198,690201840,"amom"
51076351,690195707,"amom"
51076423,690298248,"bkng"
51076474,690157983,"bkng"
51076681,690196582,"bkng"
51076714,690201840,"amom"
51076717,690175226,"bkng"
51076774,690196445,"bkng"
51076810,690175936,"bkng"
51076816,690203477,"amom"
51076831,690118543,"last"
51076891,690186143,"bkng"
51077029,690411271,"htls"
51077155,1000475136,"bkng"
51077248,690092803,"amom"
51077251,690000414,"ctrp"
51077257,690933649,"bkng"
51077308,690195707,"amom"
51077320,690000965,"bkng"
51077368,690223531,"agda"
51077437,690000160,"amom"
51077494,690000356,"amom"
51077527,690351087,"bkng"
51077536,690195707,"amom"
51077584,690203521,"bkng"
51077596,690191101,"last"
51077611,690118543,"last"
51078028,690189440,"htls"
51078097,690199089,"amom"
51078121,690191336,"amom"
51078406,690189258,"htls"
51078442,1000840250,"bkng"
51078520,690206463,"htde"
51078595,690285275,"bkng"
51078808,690190335,"last"
51078829,690193190,"amom"
51078835,690196918,"bkng"
51078850,690008271,"htls"
51078898,690046958,"amom"
51078919,690189440,"htls"
51078952,690196756,"bkng"
51078991,690197984,"ctrp"
51079000,690112533,"htls"
51079045,690411271,"bkng"
51079072,690189440,"htls"
51079162,690358772,"bkng"
51079213,690773610,"bkng"
51079252,690086749,"bkng"
51079375,690189440,"htls"
51079420,690358772,"bkng"
51079468,690103815,"amom"
51079507,690190626,"amom"
51079543,690229639,"htls"
51079615,690190567,"otel"
51079633,690358772,"htls"
51079849,690206463,"bkng"
51079876,690223531,"bkng"
51080005,690206463,"htls"
51080200,690027711,"bkng"
51080272,690193190,"amom"
51080404,1000461526,"bkng"
51080416,690533761,"bkng"
51080509,690208867,"bkng"
51080776,690206463,"init"
51080818,690000338,"htls"
51080935,690135864,"htls"
51081025,690076959,"htde"
51081079,690206463,"last"
51081091,690031508,"ctrp"
51081178,690000338,"bkng"
51081226,690293962,"bkng"
51081235,1001529412,"htls"
51081352,690224913,"bkng"
51081397,690174941,"htls"
51081400,690176331,"bkng"
51081415,690699979,"bkng"
51081427,690957552,"bkng"
51081478,690439882,"bkng"
51081508,690619205,"expd"
51081532,1000326668,"htls"
51081649,1001308807,"bkng"
51081865,690118543,"bkng"
51081946,690203477,"amom"
51081970,690293952,"bkng"
51081988,1002540141,"bkng"
51082003,690037409,"htls"
51082276,690223531,"bkng"
51082309,690204224,"htls"
51082381,690018356,"last"
51082414,1002473614,"bkng"
51082477,690181334,"bkng"
51082483,1000535594,"bkng"
51082594,690197787,"bkng"
51082720,690223098,"last"
51082774,690007647,"bkng"
51083059,1000535594,"bkng"
51083104,1000293954,"bkng"
51083107,690010108,"bkng"
51083128,690345393,"bkng"
51083146,690194431,"htls"
51083158,690000037,"amom"
51083236,690118543,"bkng"
51083242,1000461526,"bkng"
51083422,690105666,"bkng"
51083431,690157106,"otel"
51083608,690157386,"bkng"
51083698,690008271,"htls"
51083761,690358772,"amom"
51083857,690118543,"bkng"
51084055,690196468,"last"
51084112,691020516,"otel"
51084223,690206970,"bkng"
51084241,690238515,"amom"
51084262,690223531,"bkng"
51084409,690212065,"bkng"
51084418,690217680,"amom"
51084421,690224940,"htls"
51084601,690270501,"bkng"
51084640,690046958,"htls"
51084748,690223294,"ctrp"
51084781,690203477,"bkng"
51084883,690190134,"amom"
51085483,690192911,"last"
51085486,690046958,"bkng"
51085525,690334249,"amom"
51085555,690226148,"bkng"
51085675,690533761,"bkng"
51085870,690187465,"bkng"
51085948,690187215,"amom"
51085957,690038531,"bkng"
51085975,690000444,"bkng"
51086062,690259782,"bkng"
51086197,690038531,"bkng"
51086209,690190763,"amom"
51086407,690398954,"htls"
51086494,690060628,"amom"
51086566,690187349,"last"
51086926,1000560205,"bkng"
51087076,690167239,"bkng"
51087304,690244876,"bkng"
51087334,690184634,"bkng"
51087343,1001529412,"bkng"
51087445,690191710,"bkng"
51087457,690176872,"amom"
51087514,690358772,"htde"
51087706,690000037,"agda"
51087856,690060628,"amom"
51087937,690192033,"bkng"
51088000,1000353817,"bkng"
51088027,690196056,"htls"
51088060,690619205,"bkng"
51088252,690237296,"bkng"
51088294,690169213,"htls"
51088396,690259782,"bkng"
51088468,690237296,"bkng"
51088618,690118543,"expd"
51088675,690019925,"bkng"
51088825,690000965,"bkng"
51088861,690175130,"htls"
51089284,690203477,"amom"
51089668,690000965,"bkng"
51089734,690078377,"bkng"
51089824,690060628,"bkng"
51089938,690044073,"bkng"
51090115,690046958,"htls"
51090121,690122769,"expd"
51090190,690191847,"bkng"
51090268,690167239,"bkng"
51090358,690167239,"bkng"
51090373,690195707,"htls"
51090394,690186143,"bkng"
51090466,690172761,"htls"
51090655,690010108,"bkng"
51090682,690189357,"amom"
51090706,690218254,"bkng"
51090745,690212371,"bkng"
51090835,150675813,"last"
51090880,690168750,"agda"
51090913,690223289,"htls"
51090967,690105666,"bkng"
51090991,690004158,"sids"
51091024,690062224,"bkng"
51091141,690218445,"bkng"
51091162,690784042,"ctrp"
51091168,690118543,"elvl"
51091195,690041564,"amom"
51091201,690187267,"agda"
51091246,690095323,"bkng"
51091279,690784042,"ctrp"
51091315,690166827,"bkng"
51091372,690311987,"otel"
51091375,690016676,"agda"
51091495,690000338,"bkng"
51091522,690187267,"agda"
51091582,690189273,"amom"
51091606,690169213,"hawy"
51091648,690122769,"bkng"
51091765,690060628,"amom"
51091774,690169213,"hawy"
51091816,690334249,"bkng"
51091843,690190335,"amom"
51091870,690060628,"bkng"
51091888,690168368,"htls"
51091924,690000135,"bkng"
51091933,690220962,"bkng"
51092008,690195902,"last"
51092035,690095323,"bkng"
51092056,690227277,"htls"
51092068,690060628,"amom"
51092104,690619205,"htls"
51092119,690100532,"ctrp"
51092161,690190335,"ctrp"
51092212,690181326,"hawy"
51092251,690171229,"bkng"
51092254,690203477,"bkng"
51092344,690000459,"bkng"
51092386,690000338,"bkng"
51092392,690046958,"otel"
51092410,690047555,"bkng"
51092422,690000965,"bkng"
51092608,690762665,"bkng"
51092686,690762665,"bkng"
51092725,690166841,"hawy"
51092734,690118543,"ebok"
51092794,690113979,"otel"
51092848,690217960,"bkng"
51092965,690224913,"bkng"
51092986,1004213569,"bkng"
51093058,690196761,"bkng"
51093319,690060628,"amom"
51093373,690112057,"htls"
51093613,690166841,"ctrp"
51093634,690197787,"bkng"
51093715,690019925,"bkng"
51093805,690206463,"bkng"
51093853,690187215,"amom"
51093970,690000414,"ctrp"
51094174,690157529,"bkng"
51094255,690010108,"bkng"
51094303,690224940,"last"
51094387,690000338,"bkng"
51094489,690010108,"htde"
51094576,690196805,"bkng"
51094768,690190483,"bkng"
51094774,690010108,"htde"
51094849,690187349,"agda"
51094930,690196582,"htls"
51094972,690010108,"htde"
51095110,690113979,"ctrp"
51095260,690223531,"bkng"
51095317,690077312,"bkng"
51095335,690062224,"amom"
51095464,690187465,"bkng"
51095473,690199576,"bkng"
51095584,690224184,"elvl"
51095632,690223098,"htde"
51095809,690000037,"agda"
51095818,690000284,"ctrp"
51095896,690010108,"bkng"
51096034,690190567,"bkng"
51096088,690000938,"bkng"
51096121,1000492025,"bkng"
51096166,690000135,"ctrp"
51096331,690223098,"bkng"
51096580,690223098,"bkng"
51096868,690191384,"last"
51096949,690118543,"elvl"
51097090,690168368,"htls"
51097348,1003458267,"bkng"
51097462,690118543,"last"
51097774,690619205,"last"
51097822,1004213569,"bkng"
51097882,690619205,"bkng"
51097903,690021548,"bkng"
51097963,690191846,"htls"
51098185,690223098,"last"
51098386,690476041,"bkng"
51098491,690390550,"htls"
51098521,690196582,"bkng"
51098572,690196582,"bkng"
51098590,690105666,"bkng"
51098638,690197053,"amom"
51098680,690046958,"htls"
51098701,690167108,"agda"
51098722,690054276,"bkng"
51098725,690196055,"amom"
51098812,690224184,"bkng"
51098839,690619205,"ctrp"
51098977,690201840,"amom"
51099016,690004158,"amom"
51099100,690259444,"bkng"
51099466,690223287,"bkng"
51099487,690217680,"bkng"
51099511,690000356,"amom"
51099589,690190335,"amom"
51099604,690533761,"bkng"
51099643,690230052,"htls"
51099823,690189357,"amom"
51099844,690358772,"htls"
51099883,690118543,"ebok"
51099892,690118543,"ebok"
51100039,690181376,"htls"
51100120,690221681,"bkng"
51100315,690118543,"htls"
51100339,690000343,"htde"
51100369,690196761,"last"
51100423,690334249,"htls"
51100444,690192878,"bkng"
51100519,690000270,"bkng"
51100585,690007647,"bkng"
51100687,690334249,"htls"
51100732,690201863,"amom"
51100768,690056106,"bkng"
51100783,690358772,"agda"
51100828,690551862,"htls"
51100843,690008271,"bkng"
51100894,690000270,"bkng"
51100927,690041662,"bkng"
51101026,690358772,"agda"
51101155,690619205,"htls"
51101170,690087283,"bkng"
51101194,690201708,"elvl"
51101218,690144327,"bkng"
51101239,690230052,"bkng"
51101404,690217680,"bkng"
51101413,690358772,"amom"
51101533,690000343,"htde"
51101539,690122769,"htde"
51101602,690046958,"amom"
51101668,690197319,"ctrp"
51101974,690144327,"bkng"
51102010,690223531,"htls"
51102220,690203747,"bkng"
51102250,690023391,"bkng"
51102337,690118543,"last"
51102343,690619205,"htls"
51102367,690195493,"bkng"
51102424,690000357,"htls"
51102427,690000357,"htls"
51102433,690000357,"htls"
51102469,690166827,"bkng"
51102565,690010108,"bkng"
51102586,690000357,"htls"
51102880,690000417,"amom"
51102919,690190335,"otel"
51102943,690230052,"bkng"
51103030,690191822,"bkng"
51103057,690176872,"amom"
51103090,1004258626,"bkng"
51103096,690191736,"amom"
51103156,690000965,"ctrp"
51103285,690206181,"amom"
51103297,1001308807,"bkng"
51103351,1000589710,"bkng"
51103375,690176872,"amom"
51103450,690196525,"amom"
51103519,690199690,"ctrp"
51103525,690000135,"bkng"
51103678,690187349,"htls"
51103693,690196582,"bkng"
51103777,690259782,"bkng"
51103789,690259782,"bkng"
51103807,690046958,"ctrp"
51103822,690182304,"htls"
51103837,690107446,"htls"
51104014,690118543,"htls"
51104098,690227277,"htde"
51104113,690223459,"bkng"
51104137,690000338,"bkng"
51104143,690223531,"bkng"
51104290,690000965,"ctrp"
51104389,690118543,"expd"
51104440,690018356,"bkng"
51104491,690223098,"bkng"
51104545,150043183,"htls"
51104647,690000160,"last"
51104683,690243726,"amom"
51104731,690217972,"bkng"
51104845,1000840250,"bkng"
51104905,690038534,"amom"
51104935,690224940,"last"
51105124,690218254,"bkng"
51105169,690067174,"bkng"
51105181,690000965,"bkng"
51105217,690203747,"bkng"
51105343,690000414,"agda"
51105481,690144327,"bkng"
51105571,690047714,"agda"
51105595,690000338,"bkng"
51105676,690118543,"expd"
51105685,690000357,"bkng"
51105691,690001070,"htls"
51105751,690105666,"bkng"
51105781,690027711,"htls"
51105835,690254708,"htde"
51105904,690000512,"bkng"
51105931,690168525,"bkng"
51105943,690228536,"bkng"
51106111,690324063,"bkng"
51106180,690319689,"bkng"
51106303,690000414,"htde"
51106471,690192911,"amom"
51106507,690168225,"amom"
51106576,690196582,"bkng"
51106579,690008271,"htls"
51106627,690027711,"bkng"
51106822,690041662,"bkng"
51107116,690062224,"ctrp"
51107230,690000414,"ctrp"
51107236,690167108,"htls"
51107251,690182308,"bkng"
51107356,690619205,"bkng"
51107401,690503297,"bkng"
51107473,1000326668,"htls"
51107563,690411271,"htls"
51107569,690229628,"bkng"
51107881,690195707,"bkng"
51107887,690118543,"elvl"
51108031,690551862,"last"
51108052,690181444,"bkng"
51108178,690190177,"bkng"
51108196,690218254,"last"
51108238,690019050,"htls"
51108370,690191966,"amom"
51108445,690167108,"ctrp"
51108547,690192601,"last"
51108580,690189244,"bkng"
51108586,1004213569,"bkng"
51108622,690358772,"bkng"
51108658,690218786,"bkng"
51108751,690415568,"bkng"
51108763,690167239,"bkng"
51108832,690187324,"amom"
51108862,690221681,"bkng"
51108913,690228536,"htls"
51109117,690011610,"bkng"
51109120,690221681,"bkng"
51109156,690415568,"htls"
51109162,690175936,"bkng"
51109228,690000284,"ctrp"
51109231,690619205,"htls"
51109282,690157386,"htde"
51109312,690113531,"htls"
51109381,690190567,"bkng"
51109543,690221681,"bkng"
51109564,690000965,"ctrp"
51109699,690619205,"htls"
51109723,690046958,"ctrp"
51109804,690135864,"agda"
51109933,690181700,"bkng"
51109936,690203297,"amom"
51109966,690046958,"amom"
51109969,690191101,"amom"
51109984,690007059,"htls"
51110017,690619205,"bkng"
51110035,690187235,"amom"
51110131,150347597,"bkng"
51110440,690113248,"bkng"
51110485,150043183,"htls"
51110734,690203477,"bkng"
51110755,690358772,"htls"
51110764,690223098,"bkng"
51110848,690100532,"amom"
51110938,690212065,"amom"
51110998,690221681,"htde"
51111004,690000965,"ctrp"
51111043,690189228,"otel"
51111145,1000492025,"bkng"
51111178,690000404,"amom"
51111223,690008271,"bkng"
51111301,690144327,"bkng"
51111382,690000357,"htls"
51111397,690046958,"htls"
51111436,690229466,"bkng"
51111637,690180122,"bkng"
51111661,690181444,"bkng"
51111748,690214118,"bkng"
51111901,690088841,"amom"
51111967,690166827,"bkng"
51112030,690224264,"amom"
51112087,690171311,"htls"
51112099,690176331,"htls"
51112126,690223531,"bkng"
51112228,690203521,"htde"
51112294,1000428980,"bkng"
51112366,690000965,"bkng"
51112453,690189907,"htls"
51112504,690190335,"bkng"
51112525,690239653,"bkng"
51112561,690893635,"last"
51112585,690008271,"bkng"
51112750,690358772,"bkng"
51112873,690293962,"bkng"
51112891,690060628,"last"
51113011,690144327,"bkng"
51113023,690196056,"htls"
51113134,690167381,"bkng"
51113209,690060628,"last"
51113227,690201840,"amom"
51113275,690198177,"ctrp"
51113284,690200939,"bkng"
51113338,690201441,"elvl"
51113473,690002710,"bkng"
51113482,690028003,"bkng"
51113581,690458574,"htls"
51113632,1001308807,"bkng"
51113740,690032752,"bkng"
51113854,690000965,"bkng"
51113908,690199690,"bkng"
51113992,690206970,"bkng"
51114073,1000293954,"htls"
51114109,690564914,"bkng"
51114175,690000357,"htls"
51114241,690105666,"bkng"
51114268,690144327,"bkng"
51114280,690144327,"bkng"
51114373,690223531,"htls"
51114379,690223531,"htls"
51114382,690223531,"htls"
51114394,690223531,"htls"
51114397,690223531,"htls"
51114400,690223531,"hrsd"
51114403,690223531,"htls"
51114409,690223531,"htls"
51114454,690217680,"bkng"
51114469,690000965,"bkng"
51114481,690183119,"ctrp"
51114505,690206463,"bkng"
51114508,690206463,"bkng"
51114586,690181444,"htls"
51114730,690168225,"htls"
51115045,690057299,"amom"
51115075,690166827,"bkng"
51115081,690197741,"sids"
51115087,690037409,"bkng"
51115117,690195269,"bkng"
51115288,690007647,"bkng"
51115339,690220962,"htls"
51115438,690259420,"bkng"
51115525,690218786,"htls"
51115744,690000338,"bkng"
51115846,690189647,"htls"
51115897,690196468,"last"
51115921,690041662,"bkng"
51115936,690001889,"bkng"
51116110,690492177,"amom"
51116209,690118543,"expd"
51116215,690196193,"bkng"
51116227,690175226,"htls"
51116278,690041662,"bkng"
51116323,690196468,"last"
51116338,690223098,"last"
51116398,690196468,"last"
51116428,690196918,"bkng"
51116494,690187349,"htde"
51116527,691038570,"htls"
51116548,690694495,"bkng"
51116554,690046958,"otel"
51116623,690189899,"bkng"
51116692,690201441,"elvl"
51116710,690666808,"bkng"
51116719,690062224,"amom"
51116959,690067174,"bkng"
51117013,690047714,"bkng"
51117091,690169992,"bkng"
51117115,690067174,"bkng"
51117253,690223098,"last"
51117343,690046958,"amom"
51117382,690206463,"bkng"
51117421,690390550,"htls"
51117538,690206463,"bkng"
51117577,690191101,"amom"
51117679,690206463,"init"
51117691,690122769,"htde"
51117703,690000404,"ctrp"
51117718,690076959,"htde"
51117772,690039853,"htls"
51117778,690153322,"htls"
51117784,690011610,"ctrp"
51117880,690190567,"bkng"
51118084,690214118,"htls"
51118186,690198177,"bkng"
51118231,690223098,"last"
51118345,690181334,"bkng"
51118537,1004258626,"bkng"
51118624,690060628,"last"
51118672,690000357,"htls"
51118675,690358772,"htls"
51118681,690619205,"htls"
51118693,690190335,"amom"
51118762,690011610,"ctrp"
51118795,690060628,"last"
51118948,690169213,"hawy"
51119053,690194428,"last"
51119056,690221681,"htde"
51119104,690060628,"last"
51119185,690000357,"bkng"
51119230,690358772,"htde"
51119260,690206463,"htde"
51119305,690180487,"amom"
51119620,690358772,"htls"
51119650,690196187,"bkng"
51119659,690189907,"bkng"
51119686,1000840250,"bkng"
51119704,690000512,"bkng"
51119710,690000512,"bkng"
51119815,690088841,"elvl"
51119830,690201441,"ctrp"
51119866,690000965,"bkng"
51119872,690218345,"hawy"
51119884,690100531,"bkng"
51119917,690203477,"amom"
51120013,690170163,"bkng"
51120049,690187267,"agda"
51120145,690004158,"amom"
51120163,690169992,"bkng"
51120214,690000357,"bkng"
51120280,690476274,"sids"
51120286,690232980,"elvl"
51120418,690358772,"amom"
51120421,690122769,"htde"
51120439,690113578,"bkng"
51120514,690619205,"htls"
51120559,690206463,"last"
51120568,690206463,"last"
51120619,690839430,"agda"
51120643,690171164,"bkng"
51120784,690357983,"last"
51120829,690203477,"amom"
51120889,690046338,"agda"
51120901,560559224,"htls"
51120919,690462591,"bkng"
51120943,690004158,"ctrp"
51121066,690223098,"bkng"
51121069,690207681,"bkng"
51121186,690000266,"htls"
51121234,690101565,"last"
51121240,690195707,"agda"
51121261,690000965,"bkng"
51121306,150005845,"agda"
51121333,690101637,"bkng"
51121369,690223531,"bkng"
51121504,690533761,"bkng"
51121513,690206463,"last"
51121582,690203477,"ctrp"
51121612,690223098,"last"
51121717,690206463,"bkng"
51121822,690193398,"bkng"
51121834,690146657,"bkng"
51121945,690080354,"bkng"
51121957,690167336,"bkng"
51122002,690198561,"bkng"
51122107,690206463,"last"
51122221,690765678,"htls"
51122224,690168750,"htde"
51122350,690095323,"bkng"
51122407,690000512,"htls"
51122449,690197787,"bkng"
51122548,690503297,"bkng"
51122659,690175226,"htls"
51122722,690206463,"htls"
51122779,690189305,"bkng"
51122851,690046958,"ctrp"
51122869,690194431,"bkng"
51122896,690052513,"bkng"
51123037,690189273,"amom"
51123043,690195911,"agda"
51123085,690000404,"ctrp"
51123145,690052513,"bkng"
51123202,690223727,"otel"
51123253,690046958,"ctrp"
51123325,690269916,"bkng"
51123613,690174190,"bkng"
51123625,690195707,"amom"
51123772,690198177,"ctrp"
51123820,690184634,"bkng"
51123967,690189492,"amom"
51124093,690176872,"bkng"
51124150,690203477,"amom"
51124153,690123710,"bkng"
51124213,690184634,"bkng"
51124330,690224940,"htls"
51124336,690198177,"otel"
51124474,690169213,"htls"
51124480,690549719,"bkng"
51124828,690113248,"bkng"
51125113,690533761,"bkng"
51125227,690000288,"bkng"
51125242,690206463,"last"
51125305,690167108,"htls"
51125341,690462591,"bkng"
51125365,690175226,"htls"
51125473,690105666,"bkng"
51125524,690122769,"htde"
51125530,690187267,"agda"
51125572,690000338,"bkng"
51125629,690169213,"htls"
51125632,690062224,"amom"
51125686,690174296,"nhtl"
51125719,150043183,"htls"
51125731,690018356,"agda"
51125773,690190310,"htls"
51125776,690190310,"htls"
51125851,690206463,"bkng"
51125896,690206463,"htls"
51125989,690189357,"amom"
51126016,690191803,"bkng"
51126082,690231172,"bkng"
51126214,690113979,"ctrp"
51126256,690189357,"amom"
51126328,690196582,"bkng"
51126337,690191736,"otel"
51126409,690224940,"last"
51126448,690196918,"bkng"
51126487,1000282241,"bkng"
51126541,690192911,"amom"
51126544,690190335,"ctrp"
51126562,690551862,"bkng"
51126607,690191736,"otel"
51126670,690223289,"last"
51126679,690189440,"bkng"
51126754,690189357,"amom"
51126787,690046958,"last"
51126838,690010108,"bkng"
51126898,690201840,"amom"
51126901,690146734,"bkng"
51126907,690010108,"bkng"
51126937,690118543,"htls"
51127072,690095323,"bkng"
51127153,690028473,"amom"
51127174,690190134,"amom"
51127183,690167108,"htls"
51127282,690122769,"htde"
51127315,690270369,"bkng"
51127438,690189357,"amom"
51127447,690197741,"ctrp"
51127456,690122769,"htde"
51127468,690191498,"bkng"
51127486,690190582,"amom"
51127504,690191498,"bkng"
51127558,690043712,"bkng"
51127570,690203297,"htls"
51127585,690201840,"bkng"
51127636,690004158,"sids"
51127639,690274278,"amom"
51127702,690189357,"amom"
51127708,690358772,"htde"
51127765,690190134,"amom"
51127795,690122769,"bkng"
51127840,690537257,"bkng"
51127897,690223726,"amom"
51127921,690194431,"bkng"
51127924,690189264,"otel"
51127939,1000591651,"bkng"
51127993,690169849,"htls"
51127999,690124449,"amom"
51128020,690190134,"htls"
51128167,690118543,"htls"
51128218,690112057,"ctrp"
51128317,690110565,"bkng"
51128320,690118543,"htls"
51128356,690118543,"last"
51128386,690167108,"htde"
51128440,690018356,"amom"
51128452,690196468,"bkng"
51128506,690190567,"bkng"
51128563,690235670,"bkng"
51128689,690219011,"bkng"
51128707,690227270,"bkng"
51128749,690259444,"bkng"
51128752,690008271,"bkng"
51128845,690168368,"htls"
51128848,690223606,"amom"
51128959,690206463,"htls"
